质量安全认证,年产量,生产规模,产品类别,所属区域,联系人,主体类型,主体名称,ID,所属行业,主要销售渠道,联系电话,统一社会信用代码,更新时间
无公害,,495,食用菌生产,怀柔区,宋**,企业,北京开生种植有限公司,E116211000000001,种植业,其他,***6868,/,44512
无公害,,,食用菌生产,怀柔区,宋**,企业,北京开生种植有限公司,E116211000000001,种植业,其他,***6868,,44512
无公害,,162,蔬菜种植,怀柔区,彭**,企业,北京菩兰玉带农业园,E116211000000003,种植业,其他,***9188,/,44116
无公害,,,蔬菜种植,怀柔区,彭**,企业,北京菩兰玉带农业园,E116211000000003,种植业,其他,***9188,,44116
无公害,,,蔬菜种植,怀柔区,郑**,企业,北京维生宝观光农业有限公司,E116211000000004,种植业,其他,***6888,,44116
无公害,,37.5,蔬菜种植,怀柔区,郑**,企业,北京维生宝观光农业有限公司,E116211000000004,种植业,其他,***6888,/,44116
无公害,,,,怀柔区,臧**,企业,北京百利农业发展有限公司,E116211000000006,种植业,其他,***8229,,44652
无公害,15.0,5,蔬菜种植,怀柔区,石**,企业,北京耘泽谷农业有限公司,E116213000000003,种植业,其他,***7608,91110116580801065L,45513
无公害,,,蔬菜种植,怀柔区,石**,企业,北京耘泽谷农业有限公司,E116213000000003,种植业,其他,***7608,91110116580801065L,45813
无公害,,,,平谷区,李**,企业,北京宇峰农业发展有限公司,E117102000000006,种植业,其他,,,44652
无公害,,,畜禽养殖,平谷区,候**,企业,北京市华都峪口禽业有限责任公司（东洼养殖基地）,E117102000000008,畜牧业,其他,***7054,91110117101108192B,42655
无公害,,250000,畜禽养殖,平谷区,韩**,企业,北京独乐河禽业有限公司,E117104000000001,畜牧业,其他,***4500,91110117695017182C,45163
无公害,150.0,250000,畜禽养殖,平谷区,王**,企业,北京沃德禽业有限公司,E117104000000001,畜牧业,其他,***7813,91110117695017182C,45821
无公害,,1430,畜禽养殖,平谷区,闫**,企业,北京久久丰生态农业有限公司,E117104000000006,畜牧业,其他,***5272,,45222
无公害,,1430,畜禽养殖,平谷区,闫**,企业,北京久久丰生态农业有限公司,E117104000000006,畜牧业,其他,***5272,/,45222
无公害,,,蔬菜种植,平谷区,崔**,企业,北京平源农业种植有限公司,E117104000000009,种植业,其他,***6718,,45156
无公害,120.0,120,蔬菜种植,平谷区,崔**,企业,北京平源农业种植有限公司,E117104000000009,种植业,其他,***6718,/,45156
无公害,,,蔬菜种植,平谷区,刘**,企业,北京鑫满园果蔬产销专业合作社,E117104000000012,种植业,其他,***2612,,45258
无公害,,,蔬菜种植,平谷区,张**,企业,北京福庆兴盛种植有限公司,E117104000000013,种植业,其他,***9066,,43356
无公害,25.0,75,蔬菜种植,平谷区,张**,企业,北京福庆兴盛种植有限公司,E117104000000013,种植业,其他,***9066,/,43356
无公害,6.0,50000,畜禽养殖,平谷区,张**,企业,北京双银养殖有限公司,E117108000000010,畜牧业,其他,***6972,92110117L49315217X,45405
无公害,6.0,50000,畜禽养殖,平谷区,张**,企业,北京双银养殖有限公司,E117108000000010,畜牧业,其他,***6972,92110117L49315217X,45405
无公害,50.0,18800,养殖,平谷区,王**,企业,北京宝和万利渔业有限公司,E117108208000001,水产业,其他,***3606,9111011397030805C,45355
无公害,50.0,18800,养殖,平谷区,王**,企业,北京宝和万利渔业有限公司,E117108208000001,渔业,其他,***3606,9111011397030805C,45355
0,0.5,,粮经作物生产,平谷区,王**,企业,王良臣种植户,E117110000000004,种植业,其他,***4699,/,42599
无公害,,,,平谷区,王**,企业,北京渔水源淡水鱼养殖有限责任公司,E117110000000005,渔业,其他,,,44652
无公害,,90000,畜禽养殖,平谷区,姚**,企业,北京太平荣兴养殖有限公司,E117110000000006,畜牧业,其他,***8191,/,44498
无公害,,90000,畜禽养殖,平谷区,姚**,企业,北京太平荣兴养殖有限公司,E117110000000006,畜牧业,其他,***8191,,44498
无公害,3.0,300,畜禽养殖,平谷区,张**,企业,北京绿都峪口兴合养殖有限公司,E117111000000002,畜牧业,其他,***3912,911101177839877360,45167
无公害,3.0,300,畜禽养殖,平谷区,张**,企业,北京绿都峪口兴合养殖有限公司,E117111000000002,畜牧业,其他,***3912,911101177839877360,45167
无公害,,,其他(种植),密云区,武**,企业,北京依山伴水生态农业观光园,E118101000000002,种植业,其他,***6263,91110228553093569t,45476
无公害,,,其他(种植),密云区,武**,企业,北京依山伴水生态农业观光园,E118101000000002,种植业,其他,***6263,91110228553093569t,45713
无公害,,40,蔬菜种植,密云区,刘**,企业,北京宏旭嘉源种植专业合作社,E118102000000012,种植业,其他,***3003,/,45271
无公害,,,蔬菜种植,密云区,王**,企业,北京绿色田野食品有限公司,E118104000000008,种植业,其他,***8713,91110228103005875H,45666
无公害,240.0,50000,畜禽养殖,密云区,范**,企业,北京清泉东鑫养殖场,E118104000000009,畜牧业,其他,***1187,92110228L8579370XR,45666
无公害,240.0,50000,畜禽养殖,密云区,范**,企业,北京清泉东鑫养殖场,E118104000000009,畜牧业,其他,***1187,92110228L8579370XR,44865
无公害,2.0,2500,畜禽养殖,密云区,吕**,企业,北京康源奶牛养殖责任有限公司,E118104000000013,畜牧业,其他,***8251,9111022810301558XK,45663
无公害,2.0,2500,畜禽养殖,密云区,吕**,企业,北京康源奶牛养殖责任有限公司,E118104000000013,畜牧业,其他,***8251,9111022810301558XK,44865
无公害,800.0,500,畜禽屠宰,密云区,常**,企业,北京平头优质肉牛饲养示范场,E118104000000014,畜牧业,其他,***9479,91110228102970032R,45218
无公害,800.0,500,畜禽屠宰,密云区,常**,企业,北京平头优质肉牛饲养示范场,E118104000000014,畜牧业,其他,***9479,91110228102970032R,45218
无公害,,,蔬菜种植,密云区,李**,合作社,北京福道源蔬菜种植专业合作社,E118105000000001,种植业,其他,***8889,931102285531173801,45624
无公害,4500.0,108000,畜禽屠宰,密云区,张**,企业,北京宇航利民农副产品配送中心,E118105000000003,畜牧业,其他,***3555,9111022887513474273,45740
无公害,,,蔬菜种植,密云区,毛**,企业,北京密之蓝天农业科技有限公司,E118105000000005,种植业,其他,***3284,91110228MA00CGPU0D,45182
无公害,500.0,5000,蔬菜种植,密云区,毛**,企业,北京密之蓝天农业科技有限公司,E118105000000005,种植业,其他,***3284,91110228MA00CGPU0D,45182
无公害,150.0,160000,养殖,密云区,张**,企业,北京篓子峪养鱼专业合作社,E118106000000003,渔业,其他,***3108,931102280854829175,45813
无公害,,,畜禽养殖,密云区,娄**,企业,北京穆家峪精育种猪有限公司,E118106000000005,畜牧业,其他,***6501,91110228785530895L,45476
无公害,556.4,9943,畜禽养殖,密云区,娄**,企业,北京穆家峪精育种猪有限公司,E118106000000005,畜牧业,其他,***6501,91110228785530895L,45807
无公害,8.0,40000,养殖,密云区,赵**,企业,北京圣水渔村,E118106000000010,渔业,其他,***0635,92110228L44778706Q,45813
无公害,10.0,40000,养殖,密云区,赵**,企业,北京穆湖渔村饭庄,E118106000000012,渔业,其他,***3480,92110228L21485062E,45813
无公害,,,养殖,密云区,赵**,企业,北京穆湖渔村饭庄,E118106000000012,水产业,其他,***3480,/,45476
无公害,,30,蔬菜种植,密云区,卢**,企业,中港汇晟国际教育科技（北京）有限公司,E118107000000002,种植业,其他,***7510,911102280828934706,45217
无公害,,260,蔬菜种植,密云区,赵**,企业,北京密水北岸生态农业科技有限公司,E118109000000001,种植业,其他,***6523,911102286995726187,45239
无公害,,,蔬菜种植,密云区,赵**,企业,北京密水北岸生态农业科技有限公司,E118109000000001,种植业,其他,***6523,911102286995726187,45239
无公害,,,蔬菜种植,密云区,朱**,企业,北京青四季坚果种植专业合作社,E118109000000002,种植业,其他,***5851,,44652
无公害,,,粮经作物生产,密云区,田**,企业,北京龙耘种业有限公司,E118110000000001,种植业,其他,***1830,91110228666938943R,45240
无公害,20000.0,,粮经作物生产,密云区,田**,企业,北京龙耘种业有限公司,E118110000000001,种植业,其他,***1830,91110228666938943R,45240
无公害,1950.0,10000,畜禽养殖,密云区,李**,企业,北京瑞浩种猪繁育有限公司,E118113000000002,畜牧业,其他,***9767,92110228L339043750,45831
无公害,1950.0,10000,畜禽养殖,密云区,李**,企业,北京华利鑫龙益达养殖场,E118113000000002,畜牧业,其他,***9767,92110228L339043750,45476
无公害,,,蔬菜种植,密云区,贾**,企业,北京鑫田园果蔬专业合作社,E118113000000005,种植业,其他,***3037,93110228MA01DHXM54,45423
无公害,,,蔬菜种植,密云区,贾**,企业,北京鑫田园果蔬专业合作社,E118113000000005,种植业,其他,***3037,93110228MA01DHXM54,45423
无公害,,,蔬菜种植,密云区,王**,企业,北京亿亩地农业发展集团有限公司,E118113000000006,种植业,其他,***7737,91110228MA00EGKG5A,45239
无公害,,1000,畜禽养殖,延庆区,丛**,企业,北京首农畜牧发展有限公司奶牛中心,E119100000000002,畜牧业,其他,***5142,,44880
无公害,,1000,畜禽养殖,延庆区,丛**,企业,北京首农畜牧发展有限公司奶牛中心,E119100000000002,畜牧业,其他,***5142,/,44880
无公害,120.0,124667.29,养殖,延庆区,段**,企业,北京三生渔业有限公司,E119100000000003,渔业,其他,***8494,91110229560423060L,44875
无公害,,,养殖,延庆区,段**,企业,北京三生渔业有限公司,E119100000000003,水产业,其他,***8494,91110229560423060L,44875
无公害,,320,畜禽养殖,延庆区,赵**,企业,北京东五里营金牛养殖中心,E119100000000008,畜牧业,其他,***6373,911102297393915485,44880
无公害,,320,畜禽养殖,延庆区,赵**,企业,北京东五里营金牛养殖中心,E119100000000008,畜牧业,其他,***6373,911102297393915485,44880
无公害,10.0,150,畜禽养殖,延庆区,宋**,企业,北京中延鸵鸟繁育中心,E119101000000002,畜牧业,其他,***1238,91110229733471045D,45218
无公害,10.0,150,畜禽养殖,延庆区,宋**,企业,北京中延鸵鸟繁育中心,E119101000000002,畜牧业,其他,***1238,91110229733471045D,45218
无公害,,5000,畜禽养殖,延庆区,李**,企业,北京长城丹玉畜产有限公司,E119102000000002,畜牧业,其他,***7086,911102297226828594,45222
无公害,40000.0,500000,畜禽屠宰,延庆区,陈**,企业,北京华都阳光食品有限责任公司,E119103000000004,畜牧业,其他,***9781,91110229766779070B,45420
无公害,40000.0,500000,畜禽屠宰,延庆区,陈**,企业,北京华都阳光食品有限责任公司,E119103000000004,畜牧业,其他,***9781,91110229766779070B,45800
无公害,1100.0,195,蔬菜种植,延庆区,杨**,企业,北京南山健源农业发展有限公司,E119103000000005,种植业,其他,***7256,91110229MA004GGCZW,45420
无公害,,,蔬菜种植,延庆区,杨**,企业,北京南山健源农业发展有限公司,E119103000000005,种植业,其他,***7256,91110229MA004GGCZW,45800
无公害,100.0,12,粮经作物生产,延庆区,李**,企业,北京达科绿实农业科技发展有限公司,E119104000000004,种植业,其他,***5582,91110107565763937Y,45504
无公害,10000.0,600000,畜禽养殖,延庆区,郎**,企业,北京德青源农业科技股份有限公司,E119105000000003,畜牧业,其他,***0298,	91110229MA01C3UTXO,45576
无公害,,600000,畜禽养殖,延庆区,郎**,企业,北京德青源农业科技股份有限公司,E119105000000003,畜牧业,其他,***6917,	91110229MA01C3UTXO,45246
无公害,1000.0,100000,畜禽养殖,延庆区,郑**,企业,北京中农榜样蛋鸡育种有限责任公司,E119108000000004,畜牧业,其他,***1710,91110229554883626L,45516
无公害,1000.0,100000,畜禽养殖,延庆区,郑**,企业,北京中农榜样蛋鸡育种有限责任公司,E119108000000004,畜牧业,其他,***1710,91110229554883626L,45516
无公害,3080.0,700,畜禽养殖,延庆区,祁**,企业,北京富农兴牧奶牛养殖中心（普通合伙）,E119108213000001,畜牧业,其他,***7751,91110229770405370E,45737
无公害,200.0,100000,畜禽养殖,延庆区,汪**,企业,延续（北京）禽业养殖有限责任公司,E119109000000001,畜牧业,其他,***7229,91110229666906853X,45266
无公害,200.0,100000,畜禽养殖,延庆区,汪**,企业,延续（北京）禽业养殖有限责任公司,E119109000000001,畜牧业,其他,***7229,91110229666906853X,45266
无公害,4000.0,1000,畜禽养殖,延庆区,卓**,企业,北京方旭奶牛养殖中心,E119110000000002,畜牧业,其他,***2695,91110229766797287E,44067
无公害,4000.0,1000,畜禽养殖,延庆区,卓**,企业,北京方旭奶牛养殖中心,E119110000000002,畜牧业,其他,***2695,91110229766797287E,44067
无公害,,,蔬菜种植,延庆区,刘**,企业,北京众田农业有限公司,E119202000000003,种植业,其他,***8087,91110229MA00INMH4Q,45616
无公害,7.5,,蔬菜种植,延庆区,刘**,企业,北京众田农业有限公司,E119202000000003,种植业,其他,***8087,91110229MA00INMH4Q,45436
无公害,,,其他(种植),顺义区,梁**,企业,北京顺和通蔬菜种植有限公司,O113006000000014,种植业,其他,***8073,9111011368510467XL,45326
无公害,40.0,300,其他(种植),顺义区,梁**,企业,北京顺和通蔬菜种植有限公司,O113006000000014,种植业,其他,***8073,9111011368510467XL,45326
无公害,81.0,36000,垂钓,顺义区,伊**,企业,北京英华顺垂钓园,O113108000000002,渔业,其他,***0591,92110113MA00W0GA5U,45762
无公害,220.0,3596,畜禽养殖,顺义区,李**,企业,北京市大孙各庄永强猪场,O113109000000013,畜牧业,其他,***6929,92110113L6827099H,45553
无公害,,,"蔬菜种植,其他(种植)",昌平区,于**,企业,北京和之源有机农业有限公司,O114002000000004,种植业,其他,***0011,911101143064323671,45530
无公害,40.0,130,"蔬菜种植,其他(种植)",昌平区,于**,企业,北京和之源有机农业有限公司,O114002000000004,种植业,其他,***0011,911101143064323671,45530
无公害,,,粮经作物生产,昌平区,覃**,合作社,北京俊莲爱心草莓园,O114116000000001,种植业,其他,***3194,92110114L687766845,45601
无公害,,,蔬菜种植,昌平区,齐**,合作社,北京风尚种植中心,O114116000000004,种植业,其他,***3218,92110114MA01P5KF8R,45601
无公害,,,粮经作物生产,密云区,师**,合作社,北京市密云区穆家峪镇沙峪沟股份经济合作社,O118106000000001,种植业,其他,***8992,N2110228660525769M,45807
无公害,,,蔬菜种植,延庆区,陆**,合作社,北京京北荣业种植专业合作社,P119103000000756,种植业,其他,***9776,,45800
