项目ID,单位名称,营业执照注册号,统一社会信用代码,违法事实认定依据（处罚类别）,处罚依据,处罚决定（处罚事由）,处罚机关单位,立案日期
c7a0bae1-dbd0-43b0-8a25-88836d9d1576,北京湘韶风情酒家,无 ,91110108769933352B,《北京市大气污染防治条例》第五十九条第一款,《北京市大气污染防治条例》第一百零八条第一款,责令十日内改正，处二万一千元罚款。,北京市生态环境局,
c7a6709c-3e03-4b90-8242-e808cef38670,北京久运鑫锻件有限公司,110112006572564,,《中华人民共和国大气污染防治法》第四十二条,《中华人民共和国大气污染防治法》第五十六条第（三）项,责令停止违法行为，限三日内改正，处以壹万元罚款。,北京市生态环境局,
c7f6ac43-8378-45d5-8dd4-b90a134b4f38,北京市丰台区房屋经营管理中心供暖设备服务所,111010600545,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第十条第二款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十四条,责令停止违法行为，限三日内改正，处以贰万元罚款。,北京市生态环境局,
c7fee136c6d744a28bc46ce258adf6e8,北京西城绿通医学检验实验室有限公司,,91110102MABR18A29G,环评,《建设项目环境影响报告书（表）编制监督管理办法》第二十六条第一款第七项“在监督检查过程中发现环境影响报告书（表）不符合有关环境影响评价法律法规、标准和技术规范等规定、存在下列质量问题之一的，由市级以上生态环境主管部门对建设单位、技术单位和编制人员给予通报批评：（七）遗漏环境保护目标，或者环境保护目标与建设项目位置关系描述不明确或者错误的”,给予通报批评。,北京市生态环境局,
c811422f-93eb-47f4-92bc-860efba566d1,北京中航空港混凝土有限公司,110117002716021,,《中华人民共和国固体废物污染环境防治法》第五十二条,《中华人民共和国固体废物污染环境防治法》第七十五条第一款第（一）项和第二款,责令停止违法行为，限三日内改正，处以壹万元罚款,北京市生态环境局,
c83a7c31-7a88-4cb8-bd5a-569c68b0da23,北京加达恒通汽车服务有限公司,110107013453313,911101075657561043,涉嫌违反了《中华人民共和国固体废物污染环境防治法》第五十八条第三款,《中华人民共和国固体废物污染环境防治法》第七十五条第一款第七项和第二款,责令你单位停止违法行为，限三日内改正，处一万元罚款。,北京市生态环境局,
c8ce8f81-d18d-419d-83f4-a83255acc452,北京立塔岭贸易中心,110111007717107,,《中华人民共和国大气污染防治法》第四十七条第二款,《中华人民共和国大气污染防治法》第一百零八条第四项,责令停止违法行为，限三十日内改正，处十万元罚款。,北京市生态环境局,
c8f356d7-2f3f-4b9a-8ecb-4014ea0d7e71,北京住总房地产开发有限责任公司,110000003530709,,《中华人民共和国水污染防治法》第十七条第三款,《中华人民共和国水污染防治法》第七十一条,责令常营二期经济适用房C标段建设项目停止使用，处叁拾万元罚款。,北京市生态环境局,
c8f68431-db51-4225-910c-2174136c57ef,中国医学科学院药物研究所,110000000836,,《放射性同位素与射线装置安全和防护条例》第十二条第（二）项,《放射性同位素与射线装置安全和防护条例》第五十二条第（三）项,责令停止违法行为，限120日内改正，处以壹万元罚款。,北京市生态环境局,
c903ba84-6414-43bf-866a-bfa8a79949a8,北京京耳商贸店,92110105MA01DLQT9J ,92110105MA01DLQT9J,《北京市大气污染防治条例》第五十九条第一款,《北京市大气污染防治条例》第一百零八条第一款,责令十日内改正，处五千元罚款。,北京市生态环境局,
c9047fea-dca7-4141-8b30-98b859ff1d4a,北京金象特高锅炉制造有限公司,110000410174650/11010819641115141X ,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第二十七条第一款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十五条第一款第（六）项,责令停止违法行为，限七日内改正，处以壹万元罚款。,北京市生态环境局,
c9150015-359d-406a-84a7-a9eb20c79fc7,北京津丰华北汽车贸易有限公司,110000000305228,91110000700110032H,《中华人民共和国大气污染防治法》第八十四条,《中华人民共和国大气污染防治法》第一百二十条,责令停止违法行为，限三日内改正，处一万元罚款。,北京市生态环境局,
c91dedff-e6f9-4148-80da-3ac47c225bcf,北京喜捞坊食府,110101600357690,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第十条第三款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十五条第一款第（一）项,责令停止违法行为，限三日内改正，处以肆千元罚款。,北京市生态环境局,
c92375a3-0727-4f4e-b122-e319809531a3,北京安瑞通建筑工程有限公司,91110108685790411D ,91110108685790411D,《北京市大气污染防治条例》第七十四条第二款,《北京市大气污染防治条例》第一百一十六条,责令停止违法行为，处五万元罚款。,北京市生态环境局,
c92bb82d-f4d7-4899-9bf9-87821df4e86b,北京金辉印务有限公司,911101127493524897,911101127493524897,《中华人民共和国大气污染防治法》第十八条,《中华人民共和国大气污染防治法》第九十九条第二项,责令立即改正违法行为，处十四万二千元罚款。,北京市生态环境局,
c94ba1d0-7413-4c7e-9720-1760bc248ae2,北京天道木业有限公司,110115013412700,,《北京市大气污染防治条例》第六十一条,《北京市大气污染防治条例》第一百一十二条,责令停止违法行为，限七日内改正，处壹万元罚款。,北京市生态环境局,
c95489c2-58b7-44f2-b1bc-0b546f859762,北京京都诚信加油站,91110112102434379A ,91110112102434379A,《中华人民共和国大气污染防治法》第四十七条第二款,《中华人民共和国大气污染防治法》第一百零八条第四项,责令三日内改正，处二万元罚款。,北京市生态环境局,
c9ba93473b6b4d90a321e28aafc113b9,北京清华长庚医院,,12110000318301495P,,,,北京市生态环境局,
ca24c0a8ba9941d388d78d9e125d3f2c,中国石油天然气股份有限公司北京海淀新景都市加油站,,911101087461270322,,,,北京市生态环境局,
ca4f393e-8b81-46e9-b0c3-5961b2bfe1f0,北京市京顺机动车检测场,110113005949181,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第二十一条第一款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十五条第一款第（五）项,责令停止违法行为，限三日内改正，处以肆千元罚款。,北京市生态环境局,
ca4febec-340b-44d5-a3e8-b046e13048fe,北京市私立汇佳学校,教民111011431000800 ,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第十条第二款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十四条,责令停止违法行为，限三日内改正，处以壹万元罚款。,北京市生态环境局,
ca500eac-7398-4f41-ba8b-78c8b40098af,北京百川畅银新能源有限公司,91110105783202863Y ,91110105783202863Y,《北京市大气污染防治条例》第三十一条,《北京市大气污染防治条例》第九十四条,责令停止违法行为，限十日内改正，处三万元罚款。,北京市生态环境局,
caa461ff-2fb0-487b-8652-2a687fca4dc6,北京市四季青双青印刷厂,110108004080004,,《中华人民共和国固体废物污染环境防治法》第三十三条第一款,《中华人民共和国固体废物污染环境防治法》第六十八条第一款第（二）项和第二款,责令停止违法行为，限三十日内改正，处以贰万元罚款。,北京市生态环境局,
caaf1ccb-9634-4147-a25d-3f38b7496679,北京嘉正包装材料有限公司,1101170000323729,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第十条第二款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十四条,责令停止违法行为，限三日内改正，处以叁万元罚款。,北京市生态环境局,
cac0dbfa-c6cd-4e4a-84a0-5e8fe57a4c5e,北京城乡建设集团有限责任公司,110000001545416,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第十条第三款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十五条第一款第（一）项,责令停止违法行为，限三日内改正，处以壹万元罚款。,北京市生态环境局,
cad0a6a143e74c6ca11c279a891b53a0,河北飞腾环保设备科技有限公司,,91130102MA07TXKT62,气（移动源）,《北京市大气污染防治条例》第一百一十六条，“违反本条例第七十四条第二款，在禁止区域内使用高排放非道路移动机械的，由环境保护行政主管部门责令停止违法行为，处五万元以上十万元以下罚款”，并参照《北京市生态环境行政处罚裁量基准》第三部分表（十七），“在禁止区域内使用1台，超标倍数≤1，处5-5.5万元” ,处五万元罚款,北京市生态环境局,
cae165c8-7a96-41ee-ae6d-4d177318f8d8,北京造纸七厂有限责任公司,110112006501163,,《中华人民共和国大气污染防治法》第四十二条,《中华人民共和国大气污染防治法》第五十六条第三项,责令停止违法行为，限三日内改正，处壹万元罚款。,北京市生态环境局,
cae5dafe-719c-4ca6-9c29-2c1e66684f9b,北京华都肉鸡公司,110114005352825,,《中华人民共和国固体废物污染环境防治法》第三十三条第一款,《中华人民共和国固体废物污染环境防治法》第六十八条第一款第（二）项和第二款,责令停止违法行为，限两个月内改正，处以贰万元罚款。,北京市生态环境局,
cb0419f1-461d-4f36-a525-28f5c0c144a2,北京奥通博雅汽车服务有限公司,110113010917375,,《中华人民共和国大气污染防治法》第八十四条,《中华人民共和国大气污染防治法》第一百二十条,责令停止违法行为，限三日内改正，处一万元罚款。,北京市生态环境局,
cb2f719f-07d2-41c8-b822-5ba3eff6cb0d,北京大秦行者餐饮有限公司,91110302MA01AGGQ05 ,91110302MA01AGGQ05,《北京市大气污染防治条例》第五十九条第一款,《北京市大气污染防治条例》第一百零八条第一款,责令十日内改正，处二万一千元罚款。,北京市生态环境局,
cb884981-35fe-4db3-b048-e47088de8d2b,北京沃绿洁环保工程有限公司,110116005229937,,《北京市水污染防治条例》第七条,《北京市水污染防治条例》第七十八条第一款,责令三十日内改正违法行为，处罚款壹佰壹拾叁万贰仟陆佰伍拾柒元叁角肆分。,北京市生态环境局,
