平谷城管执法局检查单公示（2021年第一季度）,,,,,,,,,,,,,,
区,检查单类型,检查时间,检查单号,检查对象类型,检查对象名称,责任主体单位性质,责任主体类别,责任主体名称,统一社会信用代码,检查对象地址,检查分类,检查结论,检查人,被检查人
平谷区,24.疫情防控常态化检查单,2021-03-26 10:25,京平城管024检2021010756,餐饮;餐馆,北京鹤鹊楼小吃店,本单位,个体工商户,北京鹳鹊楼小吃店,92110117MA0155KC4A,中国北京市平谷区马坊镇,日常检查,合格,"方志广,刘元鹏",
平谷区,10.生活垃圾分类投放环节,2021-03-26 10:15,京平城管010检2021010685,餐饮;餐馆,北京马坊东林民俗餐厅,本单位,个体工商户,北京马坊东林民俗餐厅,92110117L70708381Y,中国北京市平谷区马坊镇,专项检查,合格,"方志广,刘元鹏",
平谷区,24.疫情防控常态化检查单,2021-03-26 10:15,京平城管024检2021010755,餐饮;餐馆,北京马坊东林民俗餐厅,本单位,个体工商户,北京马坊东林民俗餐厅,92110117L70708381Y,中国北京市平谷区马坊镇,日常检查,合格,"方志广,刘元鹏",
平谷区,10.生活垃圾分类投放环节,2021-03-26 10:05,京平城管010检2021010684,餐饮;餐馆,北京吕记香小吃店,本单位,个体工商户,北京吕记香小吃店,92110117MA00D2C69H,中国北京市平谷区马坊镇,专项检查,合格,"方志广,刘元鹏",
平谷区,24.疫情防控常态化检查单,2021-03-26 10:05,京平城管024检2021010754,餐饮;餐馆,北京吕记香小吃店,本单位,个体工商户,北京吕记香小吃店,92110117MA00D2C69H,中国北京市平谷区马坊镇,日常检查,合格,"方志广,刘元鹏",
平谷区,10.生活垃圾分类投放环节,2021-03-26 09:55,京平城管010检2021010683,购物;便利店,北京兴月顺通百货中心,本单位,个体工商户,北京兴月顺通百货中心,92110117MA012TL36D,中国北京市平谷区马坊镇,专项检查,合格,"方志广,刘元鹏",
平谷区,24.疫情防控常态化检查单,2021-03-26 09:55,京平城管024检2021010753,购物;便利店,北京兴月顺通百货中心,本单位,个体工商户,北京兴月顺通百货中心,92110117MA012TL36D,中国北京市平谷区马坊镇,日常检查,合格,"方志广,刘元鹏",
平谷区,10.生活垃圾分类投放环节,2021-03-26 09:45,京平城管010检2021010682,餐饮;餐馆,北京范小亮小吃店,本单位,个体工商户,北京范小亮小吃店,92110117MA01KWYF3B,中国北京市平谷区马坊镇,专项检查,合格,"方志广,刘元鹏",
平谷区,24.疫情防控常态化检查单,2021-03-26 09:45,京平城管024检2021010752,餐饮;餐馆,北京范小亮小吃店,本单位,个体工商户,北京范小亮小吃店,92110117MA01KWYF3B,中国北京市平谷区马坊镇,日常检查,合格,"方志广,刘元鹏",
平谷区,10.生活垃圾分类投放环节,2021-03-26 09:35,京平城管010检2021010681,餐饮;餐馆,北京沐沐餐饮店,本单位,个体工商户,北京沐沐餐饮店,92110117MA01NM4U4U,中国北京市平谷区马坊镇,专项检查,合格,"方志广,刘元鹏",
平谷区,24.疫情防控常态化检查单,2021-03-26 09:35,京平城管024检2021010751,餐饮;餐馆,北京沐沐餐饮店,本单位,个体工商户,北京沐沐餐饮店,92110117MA01NM4U4U,中国北京市平谷区马坊镇,日常检查,合格,"方志广,刘元鹏",
平谷区,10.生活垃圾分类投放环节,2021-03-26 09:25,京平城管010检2021010680,餐饮;餐馆,北京安然同创餐饮店,本单位,个体工商户,北京安然同创餐饮店,92110117MA01R1FF6T,中国北京市平谷区马坊镇,专项检查,合格,"方志广,刘元鹏",
平谷区,24.疫情防控常态化检查单,2021-03-26 09:25,京平城管024检2021010750,餐饮;餐馆,北京安然同创餐饮店,本单位,个体工商户,北京安然同创餐饮店,92110117MA01R1FF6T,中国北京市平谷区马坊镇,日常检查,合格,"方志广,刘元鹏",
平谷区,10.生活垃圾分类投放环节,2021-03-26 09:15,京平城管010检2021010679,餐饮;餐馆,北京翻斗云文化传播有限公司平谷区第一分公司,本单位,法人,北京翻斗云文化传播有限责任公司平谷区第一分公司,91110117MA01L1P71W,中国北京市平谷区马坊镇,专项检查,合格,"方志广,刘元鹏",
平谷区,24.疫情防控常态化检查单,2021-03-26 09:15,京平城管024检2021010749,餐饮;餐馆,北京翻斗云文化传播有限公司平谷区第一分公司,本单位,法人,北京翻斗云文化传播有限责任公司平谷区第一分公司,91110117MA01L1P71W,中国北京市平谷区马坊镇,日常检查,合格,"方志广,刘元鹏",
平谷区,10.生活垃圾分类投放环节,2021-03-26 09:05,京平城管010检2021010678,餐饮;餐馆,北京倍乐餐饮部,本单位,个体工商户,北京倍乐餐饮部,92110117MA01NKACXD,中国北京市平谷区马坊镇,专项检查,合格,"方志广,刘元鹏",
平谷区,24.疫情防控常态化检查单,2021-03-26 09:05,京平城管024检2021010748,餐饮;餐馆,北京倍乐餐饮部,本单位,个体工商户,北京倍乐餐饮部,92110117MA01NKACXD,中国北京市平谷区马坊镇,日常检查,合格,"方志广,刘元鹏",
平谷区,10.生活垃圾分类投放环节,2021-03-26 08:55,京平城管010检2021010677,餐饮;餐馆,石玉霞小吃店,本单位,个体工商户,石玉霞小吃店,92110116MA014XM26Q,中国北京市平谷区马坊镇,专项检查,合格,"方志广,刘元鹏",
平谷区,24.疫情防控常态化检查单,2021-03-26 08:55,京平城管024检2021010747,餐饮;餐馆,石玉霞小吃店,本单位,个体工商户,石玉霞小吃店,92110116MA014XM26Q,中国北京市平谷区马坊镇,日常检查,合格,"方志广,刘元鹏",
平谷区,10.生活垃圾分类投放环节,2021-03-26 08:45,京平城管010检2021010676,餐饮;餐馆,北京暖食味小吃店,本单位,个体工商户,北京暖食味小吃店,92110117MA01KJU42K,中国北京市平谷区马坊镇,专项检查,合格,"方志广,刘元鹏",
平谷区,24.疫情防控常态化检查单,2021-03-26 08:45,京平城管024检2021010746,餐饮;餐馆,北京暖食味小吃店,本单位,个体工商户,北京暖食味小吃店,92110117MA01KJU42K,中国北京市平谷区马坊镇,日常检查,合格,"方志广,刘元鹏",
平谷区,10.生活垃圾分类投放环节,2021-03-26 08:30,京平城管010检2021010675,餐饮;餐馆,北京磊师傅小吃店,本单位,个体工商户,北京磊师傅小吃店,92110117MA01K36622,中国北京市平谷区马坊镇,专项检查,合格,"方志广,刘元鹏",
平谷区,24.疫情防控常态化检查单,2021-03-26 08:30,京平城管024检2021010745,餐饮;餐馆,北京磊师傅小吃店,本单位,个体工商户,北京磊师傅小吃店,92110117MA01K36622,中国北京市平谷区马坊镇,日常检查,合格,"方志广,刘元鹏",
平谷区,16.燃气设施保护（新修订）,2021-05-13 14:15,京平城管016检2021010003,临时;施工现场,平谷2号地三期PG00-0002-6006地块R2二类居住用地项目,施工单位,法人,北京城建五建设集团有限公司,91110000101640752H,贾各庄村,联合检查,合格,"方志广,任春芳",
平谷区,24.疫情防控常态化检查单,2021-05-13 14:00,京平城管024检2021010744,临时;施工现场,平谷2号地三期PG00-0002-6006地块R2二类居住用地项目,施工单位,法人,北京城建五建设集团有限公司,91110000101640752H,贾各庄村,联合检查,合格,"方志广,任春芳",
平谷区,24.疫情防控常态化检查单,2021-05-13 09:20,京平城管024检2021010743,旅游景点;风景区,北京丫髻山道教文化名胜区,经营管理单位,法人,北京丫髻山投资管理有限公司,91110117786885858F,刘家店镇北吉山村北吉山大街39号,专项检查,合格,"杜春秋,张惠明",
平谷区,48.公共场所外语标识,2021-05-13 09:10,京平城管048检2021010009,旅游景点;风景区,北京丫髻山道教文化名胜区,经营管理单位,法人,北京丫髻山投资管理有限公司,91110117786885858F,刘家店镇北吉山村北吉山大街39号,专项检查,合格,"杜春秋,张惠明",
平谷区,24.疫情防控常态化检查单,2021-05-10 09:35,京平城管024检2021010742,生活服务;其他,御芝堂中医诊所,本单位,个体工商户,御芝堂中医诊所,62110117074185239F,北京市平谷区平谷镇,日常检查,合格,"刘元鹏,周凤文",
平谷区,48.公共场所外语标识,2021-05-10 09:25,京平城管048检2021010008,餐饮;其他,冷玫瑰冷饮商店,本单位,个体工商户,冷玫瑰冷饮商店,110117600305432,北京市平谷区平谷镇,日常检查,合格,"刘元鹏,周凤文",
平谷区,24.疫情防控常态化检查单,2021-05-10 09:25,京平城管024检2021010741,餐饮;其他,冷玫瑰冷饮商店,本单位,个体工商户,冷玫瑰冷饮商店,110117600305432,北京市平谷区平谷镇,日常检查,合格,"刘元鹏,周凤文",
平谷区,48.公共场所外语标识,2021-05-10 09:15,京平城管048检2021010007,酒店;快捷酒店,九州朝曼酒店,本单位,法人,北京九州朝曼酒店管理服务有限公司,91110117MA01GW3J7D,北京市平谷区平谷镇,日常检查,合格,"刘元鹏,周凤文",
平谷区,24.疫情防控常态化检查单,2021-05-10 09:15,京平城管024检2021010740,酒店;快捷酒店,九州朝曼酒店,本单位,法人,北京九州朝曼酒店管理服务有限公司,91110117MA01GW3J7D,北京市平谷区平谷镇,日常检查,合格,"刘元鹏,周凤文",
平谷区,48.公共场所外语标识,2021-05-10 09:05,京平城管048检2021010006,企业;其他,北京九都万家机电工程有限公司,本单位,法人,北京九都万家机电工程有限公司,91110117L41136222J,中国北京市平谷区西大街45号,日常检查,合格,"刘元鹏,周凤文",
平谷区,24.疫情防控常态化检查单,2021-05-10 09:05,京平城管024检2021010739,企业;其他,北京九都万家机电工程有限公司,本单位,法人,北京九都万家机电工程有限公司,91110117L41136222J,中国北京市平谷区西大街45号,日常检查,合格,"刘元鹏,周凤文",
平谷区,48.公共场所外语标识,2021-05-10 08:55,京平城管048检2021010005,妆容;美发,北京育美鑫理发店,本单位,个体工商户,北京育美鑫理发店,110117600280431,北京市平谷区平谷镇,日常检查,合格,"刘元鹏,周凤文",
平谷区,24.疫情防控常态化检查单,2021-05-10 08:55,京平城管024检2021010738,妆容;美发,北京育美鑫理发店,本单位,个体工商户,北京育美鑫理发店,110117600280431,北京市平谷区平谷镇,日常检查,合格,"刘元鹏,周凤文",
平谷区,48.公共场所外语标识,2021-05-10 08:45,京平城管048检2021010004,餐饮;小吃快餐店,北京左记小屋小吃店,本单位,个体工商户,北京左记木屋小吃店,92110117MA016D1023,北京市平谷区平谷镇,日常检查,合格,"刘元鹏,周凤文",
平谷区,24.疫情防控常态化检查单,2021-05-10 08:45,京平城管024检2021010737,餐饮;小吃快餐店,北京左记小屋小吃店,本单位,个体工商户,北京左记木屋小吃店,92110117MA016D1023,北京市平谷区平谷镇,日常检查,合格,"刘元鹏,周凤文",
平谷区,48.公共场所外语标识,2021-05-10 08:30,京平城管048检2021010003,购物;商场,北京圣洁远航商贸,本单位,其他,北京圣洁家美商贸中心,92110114MA00H2X3XG,北京市平谷区平谷镇,日常检查,合格,"刘元鹏,周凤文",
平谷区,24.疫情防控常态化检查单,2021-05-10 08:30,京平城管024检2021010736,购物;商场,北京圣洁远航商贸,本单位,其他,北京圣洁家美商贸中心,92110114MA00H2X3XG,北京市平谷区平谷镇,日常检查,合格,"刘元鹏,周凤文",
平谷区,48.公共场所外语标识,2021-05-11 14:40,京平城管048检2021010002,餐饮;食堂,北京市平谷区怡馨老年公寓,本单位,法人,北京市平谷区怡馨老年公寓,52110117551351456N,北京市平谷区大兴庄镇三府庄顺福街3号,日常检查,合格,"孙宇梅,张立国",
平谷区,24.疫情防控常态化检查单,2021-05-11 14:45,京平城管024检2021010735,餐饮;食堂,北京市平谷区怡馨老年公寓,本单位,法人,北京市平谷区怡馨老年公寓,52110117551351456N,北京市平谷区大兴庄镇三府庄顺福街3号,日常检查,合格,"孙宇梅,张立国",
平谷区,48.公共场所外语标识,2021-05-12 08:30,京平城管048检2021010001,交通设施;加油加气站,中国石化销售股份有限公司北京平谷京宇加油站,本单位,法人,中国石化销售股份有限公司北京平谷京宇加油站,911101171029172238,中国北京市平谷区顺平路辅路,日常检查,合格,"方志广,张惠明",
平谷区,24.疫情防控常态化检查单,2021-03-26 09:25,京平城管024检2021010734,餐饮;餐馆,北京万德金源餐饮有限公司,本单位,法人,北京万德金源餐饮有限公司,911101177461096513,中国北京市平谷区滨河街道,日常检查,合格,"杜春秋,方志广",
平谷区,10.生活垃圾分类投放环节,2021-03-26 09:15,京平城管010检2021010674,餐饮;餐馆,北京源兴浩谷餐饮管理有限公司,本单位,法人,北京源兴浩谷餐饮管理有限公司,91110117MA01GACRXR,中国北京市平谷区滨河街道,专项检查,合格,"杜春秋,方志广",
平谷区,24.疫情防控常态化检查单,2021-03-26 09:15,京平城管024检2021010733,餐饮;餐馆,北京源兴浩谷餐饮管理有限公司,本单位,法人,北京源兴浩谷餐饮管理有限公司,91110117MA01GACRXR,中国北京市平谷区滨河街道,日常检查,合格,"杜春秋,方志广",
平谷区,10.生活垃圾分类投放环节,2021-03-25 09:05,京平城管010检2021010673,餐饮;餐馆,北京守望麦田小吃店,本单位,法人,北京守望麦田小吃店,92110117MA01WNYU7E,中国北京市平谷区滨河街道,专项检查,合格,"杜春秋,方志广",
平谷区,24.疫情防控常态化检查单,2021-03-25 09:05,京平城管024检2021010732,餐饮;餐馆,北京守望麦田小吃店,本单位,法人,北京守望麦田小吃店,92110117MA01WNYU7E,中国北京市平谷区滨河街道,日常检查,合格,"杜春秋,方志广",
平谷区,10.生活垃圾分类投放环节,2021-03-25 08:55,京平城管010检2021010672,餐饮;餐馆,北京潮尚恋家餐饮有限公司,本单位,法人,北京潮尚恋家餐饮有限公司,91110117335586576U,中国北京市平谷区滨河街道,专项检查,合格,"杜春秋,方志广",
平谷区,24.疫情防控常态化检查单,2021-03-25 08:55,京平城管024检2021010731,餐饮;餐馆,北京潮尚恋家餐饮有限公司,本单位,法人,北京潮尚恋家餐饮有限公司,91110117335586576U,中国北京市平谷区滨河街道,日常检查,合格,"杜春秋,方志广",
平谷区,10.生活垃圾分类投放环节,2021-03-25 08:45,京平城管010检2021010671,餐饮;餐馆,北京市惠民旺食品店,本单位,个体工商户,北京市惠民旺食品店,92110117L21451225P,中国北京市平谷区滨河街道,专项检查,合格,"杜春秋,方志广",
平谷区,24.疫情防控常态化检查单,2021-03-25 08:45,京平城管024检2021010730,餐饮;餐馆,北京市惠民旺食品店,本单位,个体工商户,北京市惠民旺食品店,92110117L21451225P,中国北京市平谷区滨河街道,日常检查,合格,"杜春秋,方志广",
平谷区,10.生活垃圾分类投放环节,2021-03-25 08:30,京平城管010检2021010670,餐饮;餐馆,北京品香园饭馆,本单位,个体工商户,北京品香园饭馆,92110117MA00EQTH80,中国北京市平谷区滨河街道,专项检查,合格,"杜春秋,方志广",
平谷区,24.疫情防控常态化检查单,2021-03-25 08:30,京平城管024检2021010729,餐饮;餐馆,北京品香园饭馆,本单位,个体工商户,北京品香园饭馆,92110117MA00EQTH80,中国北京市平谷区滨河街道,日常检查,合格,"杜春秋,方志广",
平谷区,10.生活垃圾分类投放环节,2021-03-25 15:20,京平城管010检2021010669,餐饮;餐馆,北京乐谷小吃店,本单位,个体工商户,北京乐谷小吃店,92110117MA01D3L434,中国北京市平谷区滨河街道,专项检查,合格,"杜春秋,方志广",
平谷区,24.疫情防控常态化检查单,2021-03-25 15:20,京平城管024检2021010728,餐饮;餐馆,北京乐谷小吃店,本单位,个体工商户,北京乐谷小吃店,92110117MA01D3L434,中国北京市平谷区滨河街道,日常检查,合格,"杜春秋,方志广",
